condition,stimulus,response,sender,sender_id,block,duration,item,item_block,time,audioequip,age,sex,ethnicity,race,raceother,born,parent,lang,comments,block_id,resp_t,vot,new_ID
dent-biasing,NA,NA,Sounds,8_0_58_0,dent-biasing,3946.744,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_58_1,dent-biasing,87.651,8_short_dent_3_50.wav,dent-biasing,3925.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_59_0,dent-biasing,4596.206,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_59_1,dent-biasing,908.705,10_short_dent_1_50.wav,dent-biasing,3397.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_60_0,dent-biasing,3680.296,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_60_1,dent-biasing,582.306,19_short_dent_1_50.wav,dent-biasing,3658.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_61_0,dent-biasing,3097.445,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_61_1,dent-biasing,30.672,12_short_tent_2_85.wav,dent-biasing,3064.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_62_0,dent-biasing,4579.549,4_short_dent_2_50.wav,dent-biasing,4577.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_62_1,dent-biasing,374.415,4_short_dent_2_50.wav,dent-biasing,4577.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_63_0,dent-biasing,4629.504,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_63_1,dent-biasing,177.829,21_short_dent_3_50.wav,dent-biasing,4634.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_64_0,dent-biasing,3547.071,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_64_1,dent-biasing,107.743,8_short_tent_1_85.wav,dent-biasing,3550.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_65_0,dent-biasing,3597.025,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_65_1,dent-biasing,185.406,10_short_tent_1_85.wav,dent-biasing,3603.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_66_0,dent-biasing,3114.095,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_66_1,dent-biasing,557.781,12_short_dent_3_50.wav,dent-biasing,3108.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_67_0,dent-biasing,4313.099,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_67_1,dent-biasing,108.769,3_short_tent_1_85.wav,dent-biasing,4313.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_68_0,dent-biasing,3863.476,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_68_1,dent-biasing,1460.338,2_short_tent_3_85.wav,dent-biasing,3862.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_69_0,dent-biasing,4013.358,5_short_dent_1_50.wav,dent-biasing,3998.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_69_1,dent-biasing,804.642,5_short_dent_1_50.wav,dent-biasing,3998.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_70_0,dent-biasing,3780.205,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_70_1,dent-biasing,539.734,16_short_dent_3_50.wav,dent-biasing,3761.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_71_0,dent-biasing,4845.996,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_71_1,dent-biasing,530.619,21_short_tent_3_85.wav,dent-biasing,4853.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_72_0,dent-biasing,3746.906,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_72_1,dent-biasing,330.242,17_short_tent_3_85.wav,dent-biasing,3739.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_73_0,dent-biasing,4113.269,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_73_1,dent-biasing,259.245,15_short_tent_3_85.wav,dent-biasing,4098.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_74_0,dent-biasing,3780.217,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_74_1,dent-biasing,311.627,9_short_dent_1_50.wav,dent-biasing,3784.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_75_0,dent-biasing,4229.834,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_75_1,dent-biasing,106.928,11_short_dent_2_50.wav,dent-biasing,4229.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_76_0,dent-biasing,4096.614,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_76_1,dent-biasing,670.205,1_short_dent_3_50.wav,dent-biasing,4082.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_77_0,dent-biasing,3863.468,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_77_1,dent-biasing,219.202,3_short_dent_1_50.wav,dent-biasing,3863.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_78_0,dent-biasing,3696.941,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,tent,Response,8_0_78_1,dent-biasing,75.207,11_short_tent_3_85.wav,dent-biasing,3698.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,TRUE,NA,2984
dent-biasing,NA,NA,Sounds,8_0_79_0,dent-biasing,4646.168,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,NA,NA,2984
dent-biasing,NA,dent,Response,8_0_79_1,dent-biasing,690.293,6_short_dent_1_50.wav,dent-biasing,4642.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8_,FALSE,NA,2984
dent-biasing,continuum_70,tent,Sounds,10_0_0_1,NA,1991.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,70,2984
dent-biasing,continuum_85,tent,Sounds,10_0_1_1,NA,756.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,85,2984
dent-biasing,continuum_35,tent,Sounds,10_0_2_1,NA,496.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,35,2984
dent-biasing,continuum_10,dent,Sounds,10_0_3_1,NA,656.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,10,2984
dent-biasing,continuum_45,tent,Sounds,10_0_4_1,NA,631.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,45,2984
dent-biasing,continuum_15,tent,Sounds,10_0_5_1,NA,482.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,15,2984
dent-biasing,continuum_30,tent,Sounds,10_0_6_1,NA,573.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,30,2984
dent-biasing,continuum_60,tent,Sounds,10_0_7_1,NA,640.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,60,2984
dent-biasing,continuum_25,tent,Sounds,10_0_8_1,NA,541.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,25,2984
dent-biasing,continuum_75,dent,Sounds,10_0_9_1,NA,559.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,75,2984
dent-biasing,continuum_40,dent,Sounds,10_0_10_1,NA,630.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,40,2984
dent-biasing,continuum_80,tent,Sounds,10_0_11_1,NA,570.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,2984
dent-biasing,continuum_65,tent,Sounds,10_0_12_1,NA,473.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,65,2984
dent-biasing,continuum_55,tent,Sounds,10_0_13_1,NA,399.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,55,2984
dent-biasing,continuum_20,dent,Sounds,10_0_14_1,NA,661.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,20,2984
dent-biasing,continuum_50,tent,Sounds,10_0_15_1,NA,637.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,50,2984
dent-biasing,continuum_30,dent,Sounds,10_1_0_1,NA,827.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,30,2984
dent-biasing,continuum_80,tent,Sounds,10_1_1_1,NA,592.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,TRUE,80,2984
